待ち牌のロス数,手牌,ロスの内訳
9,445567999,1s4枚 2s4枚 9s1枚
9,445568999,1s4枚 2s4枚 9s1枚
9,445666888,1s4枚 8s1枚 9s4枚
9,445666999,1s4枚 8s4枚 9s1枚
9,455557888,1s4枚 2s4枚 8s1枚
9,455557999,1s4枚 2s4枚 9s1枚
9,455577788,1s4枚 7s1枚 9s4枚
9,455577799,1s4枚 7s1枚 8s4枚
9,455577888,1s4枚 8s1枚 9s4枚
9,455577999,1s4枚 8s4枚 9s1枚
9,455588899,1s4枚 7s4枚 8s1枚
9,455588999,1s4枚 7s4枚 9s1枚
9,455666888,1s4枚 8s1枚 9s4枚
9,455666999,1s4枚 8s4枚 9s1枚
9,455677888,1s4枚 2s4枚 8s1枚
9,455677999,1s4枚 2s4枚 9s1枚
9,455688899,1s4枚 2s4枚 8s1枚
9,455688999,1s4枚 2s4枚 9s1枚
9,456677999,1s4枚 2s4枚 9s1枚
9,456688999,1s4枚 2s4枚 9s1枚
9,466677799,1s4枚 7s1枚 8s4枚
9,466677999,1s4枚 8s4枚 9s1枚
9,466688899,1s4枚 7s4枚 8s1枚
9,466688999,1s4枚 7s4枚 9s1枚
9,555577888,1s4枚 2s4枚 8s1枚
9,555577999,1s4枚 2s4枚 9s1枚
9,555588899,1s4枚 2s4枚 8s1枚
9,555588999,1s4枚 2s4枚 9s1枚
9,556777999,1s4枚 2s4枚 9s1枚
9,566688899,1s4枚 2s4枚 8s1枚
9,566688999,1s4枚 2s4枚 9s1枚
9,566777999,1s4枚 2s4枚 9s1枚
10,111123446,2s3枚 3s3枚 9s4枚
10,111123448,2s3枚 3s3枚 5s4枚
10,111123556,2s3枚 3s3枚 9s4枚
10,111123557,2s3枚 3s3枚 4s4枚
10,111123558,2s3枚 3s3枚 4s4枚
10,111123667,2s3枚 3s3枚 4s4枚
10,111123677,2s3枚 3s3枚 9s4枚
10,111123688,2s3枚 3s3枚 9s4枚
10,111123788,2s3枚 3s3枚 4s4枚
10,111123799,2s3枚 3s3枚 4s4枚
10,111134567,3s3枚 6s3枚 9s4枚
10,111222338,1s1枚 2s1枚 4s4枚 5s4枚
10,111222367,6s3枚 7s3枚 9s4枚
10,111222378,5s4枚 7s3枚 8s3枚
10,111222445,1s1枚 2s1枚 8s4枚 9s4枚
10,111222448,1s1枚 2s1枚 3s4枚 5s4枚
10,111222556,1s1枚 2s1枚 3s4枚 9s4枚
10,111222557,1s1枚 2s1枚 3s4枚 4s4枚
10,111222558,1s1枚 2s1枚 3s4枚 4s4枚
10,111222566,1s1枚 2s1枚 8s4枚 9s4枚
10,111222577,1s1枚 2s1枚 8s4枚 9s4枚
10,111222667,1s1枚 2s1枚 3s4枚 4s4枚
10,111222677,1s1枚 2s1枚 3s4枚 9s4枚
10,111222688,1s1枚 2s1枚 3s4枚 9s4枚
10,111222788,1s1枚 2s1枚 3s4枚 4s4枚
10,111222799,1s1枚 2s1枚 3s4枚 4s4枚
10,111223338,1s1枚 3s1枚 4s4枚 5s4枚
10,111223367,6s3枚 7s3枚 9s4枚
10,111223378,5s4枚 7s3枚 8s3枚
10,111223458,1s1枚 3s3枚 4s3枚 5s3枚
10,111223478,1s1枚 4s3枚 7s3枚 8s3枚
10,111223567,6s3枚 7s3枚 9s4枚
10,111224448,1s1枚 3s4枚 4s1枚 5s4枚
10,111224777,1s1枚 7s1枚 8s4枚 9s4枚
10,111224789,1s1枚 7s3枚 8s3枚 9s3枚
10,111224888,1s1枚 7s4枚 8s1枚 9s4枚
10,111224999,1s1枚 7s4枚 8s4枚 9s1枚
10,111225558,1s1枚 3s4枚 4s4枚 5s1枚
10,111233367,6s3枚 7s3枚 9s4枚
10,111233378,5s4枚 7s3枚 8s3枚
10,111233478,1s1枚 4s3枚 7s3枚 8s3枚
10,111233567,6s3枚 7s3枚 9s4枚
10,111234446,2s3枚 3s3枚 9s4枚
10,111234448,2s3枚 3s3枚 5s4枚
10,111234558,1s1枚 2s3枚 3s3枚 4s3枚
10,111234589,1s1枚 4s3枚 8s3枚 9s3枚
10,111234667,1s1枚 2s3枚 3s3枚 4s3枚
10,111234668,1s1枚 2s3枚 3s3枚 4s3枚
10,111234677,2s3枚 3s3枚 9s4枚
10,111234688,2s3枚 3s3枚 9s4枚
10,111234788,1s1枚 2s3枚 3s3枚 4s3枚
10,111234799,1s1枚 2s3枚 3s3枚 4s3枚
10,111235556,2s3枚 3s3枚 9s4枚
10,111235667,2s3枚 3s3枚 9s4枚
10,111236666,2s3枚 3s3枚 9s4枚
10,111236668,2s3枚 3s3枚 5s4枚
10,111236677,2s3枚 3s3枚 9s4枚
10,111236777,2s3枚 3s3枚 9s4枚
10,111236888,2s3枚 3s3枚 9s4枚
10,111237778,2s3枚 3s3枚 5s4枚
10,111237788,2s3枚 3s3枚 5s4枚
10,111237889,2s3枚 3s3枚 5s4枚
10,111237899,2s3枚 3s3枚 5s4枚
10,111238888,2s3枚 3s3枚 5s4枚
10,111238999,2s3枚 3s3枚 5s4枚
10,111245688,5s3枚 6s3枚 9s4枚
10,111245699,5s3枚 6s3枚 8s4枚
10,111246678,1s1枚 4s3枚 7s3枚 8s3枚
10,111246789,1s1枚 4s3枚 7s3枚 8s3枚
10,111255567,6s3枚 7s3枚 9s4枚
10,111266678,5s4枚 7s3枚 8s3枚
10,111267888,6s3枚 7s3枚 9s4枚
10,111278999,5s4枚 7s3枚 8s3枚
10,111333448,1s1枚 2s4枚 3s1枚 5s4枚
10,111333556,1s1枚 2s4枚 3s1枚 9s4枚
10,111333558,1s1枚 2s4枚 3s1枚 4s4枚
10,111333667,1s1枚 2s4枚 3s1枚 4s4枚
10,111333677,1s1枚 2s4枚 3s1枚 9s4枚
10,111333688,1s1枚 2s4枚 3s1枚 9s4枚
10,111333788,1s1枚 2s4枚 3s1枚 4s4枚
10,111333799,1s1枚 2s4枚 3s1枚 4s4枚
10,111334448,1s1枚 2s4枚 4s1枚 5s4枚
10,111334777,1s1枚 7s1枚 8s4枚 9s4枚
10,111334789,1s1枚 7s3枚 8s3枚 9s3枚
10,111334888,1s1枚 7s4枚 8s1枚 9s4枚
10,111334999,1s1枚 7s4枚 8s4枚 9s1枚
10,111335558,1s1枚 2s4枚 4s4枚 5s1枚
10,111345578,1s1枚 3s3枚 4s3枚 7s3枚
10,111345579,1s1枚 3s3枚 4s3枚 7s3枚
10,111345689,1s1枚 4s3枚 5s3枚 8s3枚
10,111346678,1s1枚 4s3枚 7s3枚 8s3枚
10,111346789,1s1枚 4s3枚 7s3枚 8s3枚
10,111355567,6s3枚 7s3枚 9s4枚
10,111355678,6s3枚 7s3枚 9s4枚
10,111356788,6s3枚 7s3枚 9s4枚
10,111357789,1s1枚 5s3枚 8s3枚 9s3枚
10,111367778,6s3枚 8s3枚 9s4枚
10,111367888,6s3枚 7s3枚 9s4枚
10,111377789,6s4枚 8s3枚 9s3枚
10,111378889,6s4枚 7s3枚 9s3枚
10,111444558,1s1枚 2s4枚 3s4枚 4s1枚
10,111444667,1s1枚 2s4枚 3s4枚 4s1枚
10,111444668,1s1枚 2s4枚 3s4枚 4s1枚
10,111444788,1s1枚 2s4枚 3s4枚 4s1枚
10,111444799,1s1枚 2s4枚 3s4枚 4s1枚
10,111445558,1s1枚 2s4枚 3s4枚 5s1枚
10,111445888,1s1枚 2s4枚 8s1枚 9s4枚
10,111445999,1s1枚 2s4枚 8s4枚 9s1枚
10,111446999,1s1枚 2s4枚 3s4枚 9s1枚
10,111455777,1s1枚 7s1枚 8s4枚 9s4枚
10,111455789,1s1枚 7s3枚 8s3枚 9s3枚
10,111455888,1s1枚 7s4枚 8s1枚 9s4枚
10,111455999,1s1枚 7s4枚 8s4枚 9s1枚
10,111466999,1s1枚 7s4枚 8s4枚 9s1枚
10,111555668,1s1枚 2s4枚 3s4枚 5s1枚
10,111556999,1s1枚 2s4枚 3s4枚 9s1枚
10,111566888,1s1枚 2s4枚 8s1枚 9s4枚
10,111566999,1s1枚 2s4枚 8s4枚 9s1枚
10,111677999,1s1枚 2s4枚 3s4枚 9s1枚
10,111688999,1s1枚 2s4枚 3s4枚 9s1枚
10,112222348,3s3枚 4s3枚 5s4枚
10,112222367,6s3枚 7s3枚 9s4枚
10,112222378,5s4枚 7s3枚 8s3枚
10,112223339,2s1枚 3s1枚 5s4枚 6s4枚
10,112223458,2s1枚 3s3枚 4s3枚 5s3枚
10,112223567,6s3枚 7s3枚 9s4枚
10,112224448,2s1枚 3s4枚 4s1枚 5s4枚
10,112225558,2s1枚 3s4枚 4s4枚 5s1枚
10,112233556,1s2枚 2s2枚 3s2枚 9s4枚
10,112233557,1s2枚 2s2枚 3s2枚 4s4枚
10,112233558,1s2枚 2s2枚 3s2枚 4s4枚
10,112233667,1s2枚 2s2枚 3s2枚 4s4枚
10,112233677,1s2枚 2s2枚 3s2枚 9s4枚
10,112233688,1s2枚 2s2枚 3s2枚 9s4枚
10,112233788,1s2枚 2s2枚 3s2枚 4s4枚
10,112233799,1s2枚 2s2枚 3s2枚 4s4枚
10,112235567,6s3枚 7s3枚 9s4枚
10,112235678,6s3枚 7s3枚 9s4枚
10,112333348,2s3枚 4s3枚 5s4枚
10,112333367,6s3枚 7s3枚 9s4枚
10,112333378,5s4枚 7s3枚 8s3枚
10,112334458,2s3枚 3s2枚 4s2枚 5s3枚
10,112344446,2s3枚 3s3枚 9s4枚
10,112344448,2s3枚 3s3枚 5s4枚
10,112345558,2s3枚 3s3枚 4s3枚 5s1枚
10,112345667,2s3枚 3s3枚 9s4枚
10,112345688,5s3枚 6s3枚 9s4枚
10,112345699,5s3枚 6s3枚 8s4枚
10,112346666,2s3枚 3s3枚 9s4枚
10,112346777,2s3枚 3s3枚 9s4枚
10,112346888,2s3枚 3s3枚 9s4枚
10,112355567,6s3枚 7s3枚 9s4枚
10,112366678,5s4枚 7s3枚 8s3枚
10,112367888,6s3枚 7s3枚 9s4枚
10,112378999,5s4枚 7s3枚 8s3枚
10,113333458,2s4枚 4s3枚 5s3枚
10,113333567,6s3枚 7s3枚 9s4枚
10,113334448,2s4枚 3s1枚 4s1枚 5s4枚
10,113334568,2s4枚 4s3枚 5s3枚
10,113335558,2s4枚 3s1枚 4s4枚 5s1枚
10,113335789,2s4枚 8s3枚 9s3枚
10,113344558,2s4枚 3s2枚 4s2枚 5s2枚
10,113344567,6s3枚 7s3枚 9s4枚
10,113355567,6s3枚 7s3枚 9s4枚
10,113444458,2s4枚 3s3枚 5s3枚
10,113444567,6s3枚 7s3枚 9s4枚
10,113455558,2s4枚 3s3枚 4s3枚
10,113456677,3s3枚 4s3枚 9s4枚
10,113555567,6s3枚 7s3枚 9s4枚
10,113567888,6s3枚 7s3枚 9s4枚
10,113666678,7s3枚 8s3枚 9s4枚
10,113666777,6s1枚 7s1枚 8s4枚 9s4枚
10,113666789,6s1枚 7s3枚 8s3枚 9s3枚
10,113666888,6s1枚 7s4枚 8s1枚 9s4枚
10,113666999,6s1枚 7s4枚 8s4枚 9s1枚
10,113667788,6s2枚 7s2枚 8s2枚 9s4枚
10,113677778,6s3枚 8s3枚 9s4枚
10,113677889,6s3枚 7s2枚 8s2枚 9s3枚
10,113678888,6s3枚 7s3枚 9s4枚
10,113678999,6s3枚 7s3枚 8s3枚 9s1枚
10,113777789,6s4枚 8s3枚 9s3枚
10,113777888,6s4枚 7s1枚 8s1枚 9s4枚
10,113777999,6s4枚 7s1枚 8s4枚 9s1枚
10,113778899,6s4枚 7s2枚 8s2枚 9s2枚
10,113788889,6s4枚 7s3枚 9s3枚
10,113789999,6s4枚 7s3枚 8s3枚
10,113888999,6s4枚 7s4枚 8s1枚 9s1枚
10,114445558,2s4枚 3s4枚 4s1枚 5s1枚
10,114445789,2s4枚 8s3枚 9s3枚
10,114455678,2s4枚 7s3枚 8s3枚
10,114556789,2s4枚 8s3枚 9s3枚
10,114566668,2s4枚 4s3枚 5s3枚
10,114567778,2s4枚 4s3枚 5s3枚
10,114567788,2s4枚 4s3枚 5s3枚
10,114567889,2s4枚 4s3枚 5s3枚
10,114567899,2s4枚 4s3枚 5s3枚
10,114568888,2s4枚 4s3枚 5s3枚
10,114568999,2s4枚 4s3枚 5s3枚
10,115555789,2s4枚 8s3枚 9s3枚
10,115666789,2s4枚 8s3枚 9s3枚
10,115777789,2s4枚 8s3枚 9s3枚
10,122223367,6s3枚 7s3枚 9s4枚
10,122223378,5s4枚 7s3枚 8s3枚
10,122223448,1s3枚 3s3枚 5s4枚
10,122223478,5s4枚 7s3枚 8s3枚
10,122223556,1s3枚 3s3枚 9s4枚
10,122223557,1s3枚 3s3枚 4s4枚
10,122223558,1s3枚 3s3枚 4s4枚
10,122223667,1s3枚 3s3枚 4s4枚
10,122223677,1s3枚 3s3枚 9s4枚
10,122223688,1s3枚 3s3枚 9s4枚
10,122223788,1s3枚 3s3枚 4s4枚
10,122223799,1s3枚 3s3枚 4s4枚
10,122233567,6s3枚 7s3枚 9s4枚
10,122234446,1s3枚 3s3枚 9s4枚
10,122235556,1s3枚 3s3枚 9s4枚
10,122235557,1s3枚 3s3枚 4s4枚
10,122235667,1s3枚 3s3枚 9s4枚
10,122236666,1s3枚 3s3枚 9s4枚
10,122236667,1s3枚 3s3枚 4s4枚
10,122236777,1s3枚 3s3枚 9s4枚
10,122236778,1s3枚 3s3枚 4s4枚
10,122236788,1s3枚 3s3枚 4s4枚
10,122236888,1s3枚 3s3枚 9s4枚
10,122237777,1s3枚 3s3枚 4s4枚
10,122237789,1s3枚 3s3枚 4s4枚
10,122237888,1s3枚 3s3枚 4s4枚
10,122237999,1s3枚 3s3枚 4s4枚
10,122333367,6s3枚 7s3枚 9s4枚
10,122333378,5s4枚 7s3枚 8s3枚
10,122334558,1s3枚 2s2枚 3s2枚 4s3枚
10,122334667,1s3枚 2s2枚 3s2枚 4s3枚
10,122334788,1s3枚 2s2枚 3s2枚 4s3枚
10,122334799,1s3枚 2s2枚 3s2枚 4s3枚
10,122345567,4s3枚 7s3枚 9s4枚
10,122345688,5s3枚 6s3枚 9s4枚
10,122345699,5s3枚 6s3枚 8s4枚
10,122355567,6s3枚 7s3枚 9s4枚
10,122366678,5s4枚 7s3枚 8s3枚
10,122367888,6s3枚 7s3枚 9s4枚
10,122378999,5s4枚 7s3枚 8s3枚
10,123333448,1s3枚 2s3枚 5s4枚
10,123333479,6s4枚 7s3枚 9s3枚
10,123333489,6s4枚 8s3枚 9s3枚
10,123333556,1s3枚 2s3枚 9s4枚
10,123333558,1s3枚 2s3枚 4s4枚
10,123333588,1s3枚 2s3枚 9s4枚
10,123333599,1s3枚 2s3枚 8s4枚
10,123333667,1s3枚 2s3枚 4s4枚
10,123333677,1s3枚 2s3枚 9s4枚
10,123333688,1s3枚 2s3枚 9s4枚
10,123333788,1s3枚 2s3枚 4s4枚
10,123333799,1s3枚 2s3枚 4s4枚
10,123334446,1s3枚 2s3枚 9s4枚
10,123335556,1s3枚 2s3枚 9s4枚
10,123335557,1s3枚 2s3枚 4s4枚
10,123335567,1s3枚 2s3枚 9s4枚
10,123335667,1s3枚 2s3枚 9s4枚
10,123336666,1s3枚 2s3枚 9s4枚
10,123336667,1s3枚 2s3枚 4s4枚
10,123336777,1s3枚 2s3枚 9s4枚
10,123336778,1s3枚 2s3枚 4s4枚
10,123336788,1s3枚 2s3枚 4s4枚
10,123336888,1s3枚 2s3枚 9s4枚
10,123337777,1s3枚 2s3枚 4s4枚
10,123337789,1s3枚 2s3枚 4s4枚
10,123337888,1s3枚 2s3枚 4s4枚
10,123337999,1s3枚 2s3枚 4s4枚
10,123344478,1s3枚 4s1枚 7s3枚 8s3枚
10,123355567,6s3枚 7s3枚 9s4枚
10,123355678,6s3枚 7s3枚 9s4枚
10,123356677,1s3枚 2s3枚 9s4枚
10,123356788,6s3枚 7s3枚 9s4枚
10,123357888,1s3枚 2s3枚 5s3枚 8s1枚
10,123357999,1s3枚 2s3枚 5s3枚 9s1枚
10,123367778,6s3枚 8s3枚 9s4枚
10,123367888,6s3枚 7s3枚 9s4枚
10,123377789,6s4枚 8s3枚 9s3枚
10,123378889,6s4枚 7s3枚 9s3枚
10,123444558,1s3枚 2s3枚 3s3枚 4s1枚
10,123444578,1s3枚 2s3枚 4s1枚 7s3枚
10,123444579,1s3枚 2s3枚 4s1枚 7s3枚
10,123444588,1s3枚 2s3枚 9s4枚
10,123444599,1s3枚 2s3枚 8s4枚
10,123444667,1s3枚 2s3枚 3s3枚 4s1枚
10,123444668,1s3枚 2s3枚 3s3枚 4s1枚
10,123444788,1s3枚 2s3枚 3s3枚 4s1枚
10,123444799,1s3枚 2s3枚 3s3枚 4s1枚
10,123445558,1s3枚 2s3枚 3s3枚 5s1枚
10,123445568,1s3枚 2s3枚 9s4枚
10,123445667,2s3枚 3s3枚 9s4枚
10,123446666,2s3枚 3s3枚 9s4枚
10,123446777,2s3枚 3s3枚 9s4枚
10,123446888,2s3枚 3s3枚 9s4枚
10,123455578,2s3枚 5s1枚 7s3枚 8s3枚
10,123455579,2s3枚 5s1枚 7s3枚 9s3枚
10,123455589,2s3枚 5s1枚 8s3枚 9s3枚
10,123455688,1s3枚 2s3枚 9s4枚
10,123455699,1s3枚 2s3枚 8s4枚
10,123456688,1s3枚 2s3枚 9s4枚
10,123466667,2s3枚 3s3枚 9s4枚
10,123466668,2s3枚 3s3枚 9s4枚
10,123467999,2s3枚 3s3枚 6s3枚 9s1枚
10,123468999,2s3枚 3s3枚 6s3枚 9s1枚
10,123555588,1s3枚 2s3枚 9s4枚
10,123555599,1s3枚 2s3枚 8s4枚
10,123555668,1s3枚 2s3枚 3s3枚 5s1枚
10,123556777,1s3枚 2s3枚 9s4枚
10,123556999,1s3枚 2s3枚 3s3枚 9s1枚
10,123566688,1s3枚 2s3枚 9s4枚
10,123566699,1s3枚 2s3枚 8s4枚
10,123566777,1s3枚 2s3枚 9s4枚
10,123577788,1s3枚 2s3枚 9s4枚
10,123577799,1s3枚 2s3枚 8s4枚
10,123677999,1s3枚 2s3枚 3s3枚 9s1枚
10,123688999,1s3枚 2s3枚 3s3枚 9s1枚
10,124445678,1s3枚 2s3枚 4s1枚 7s3枚
10,124555678,2s3枚 5s1枚 7s3枚 8s3枚
10,124567999,2s3枚 5s3枚 6s3枚 9s1枚
10,125556678,1s3枚 2s3枚 5s1枚 8s3枚
10,125556777,1s3枚 2s3枚 9s4枚
10,125556789,1s3枚 2s3枚 5s1枚 8s3枚
10,125566667,1s3枚 2s3枚 9s4枚
10,125666677,1s3枚 2s3枚 9s4枚
10,125666678,1s3枚 2s3枚 9s4枚
10,125677778,1s3枚 2s3枚 4s4枚
10,125677888,1s3枚 2s3枚 5s3枚 8s1枚
10,125678999,1s3枚 2s3枚 6s3枚 9s1枚
10,126667888,1s3枚 2s3枚 4s4枚
10,126677778,1s3枚 2s3枚 4s4枚
10,126777788,1s3枚 2s3枚 4s4枚
10,126777789,1s3枚 2s3枚 4s4枚
10,133335567,6s3枚 7s3枚 9s4枚
10,133335678,6s3枚 7s3枚 9s4枚
10,134444567,3s3枚 6s3枚 9s4枚
10,134567777,3s3枚 6s3枚 9s4枚
10,135556678,1s3枚 3s3枚 5s1枚 8s3枚
10,135556777,1s3枚 3s3枚 9s4枚
10,135556789,1s3枚 3s3枚 5s1枚 8s3枚
10,135567999,3s3枚 6s3枚 7s3枚 9s1枚
10,135666677,1s3枚 3s3枚 9s4枚
10,135666789,3s3枚 6s1枚 8s3枚 9s3枚
10,135677888,1s3枚 3s3枚 5s3枚 8s1枚
10,136667888,1s3枚 3s3枚 4s4枚
10,136677778,1s3枚 3s3枚 4s4枚
10,136777788,1s3枚 3s3枚 4s4枚
10,136777789,1s3枚 3s3枚 4s4枚
10,144555666,5s1枚 6s1枚 8s4枚 9s4枚
10,155566677,5s1枚 6s1枚 8s4枚 9s4枚
10,155666777,4s4枚 6s1枚 7s1枚 9s4枚
10,166677788,4s4枚 6s1枚 7s1枚 9s4枚
10,166777888,4s4枚 5s4枚 7s1枚 8s1枚
10,177788899,4s4枚 5s4枚 7s1枚 8s1枚
10,222233467,6s3枚 7s3枚 9s4枚
10,222233478,5s4枚 7s3枚 8s3枚
10,222234478,5s4枚 7s3枚 8s3枚
10,222234557,1s4枚 3s3枚 4s3枚
10,222234558,1s4枚 3s3枚 4s3枚
10,222234568,3s3枚 6s3枚 9s4枚
10,222234667,1s4枚 3s3枚 4s3枚
10,222234788,1s4枚 3s3枚 4s3枚
10,222234799,1s4枚 3s3枚 4s3枚
10,222245678,1s4枚 4s3枚 7s3枚
10,222245688,5s3枚 6s3枚 9s4枚
10,222245699,5s3枚 6s3枚 8s4枚
10,222255567,6s3枚 7s3枚 9s4枚
10,222266678,5s4枚 7s3枚 8s3枚
10,222267888,6s3枚 7s3枚 9s4枚
10,222278999,5s4枚 7s3枚 8s3枚
10,222333449,2s1枚 3s1枚 5s4枚 6s4枚
10,222333478,1s4枚 7s3枚 8s3枚
10,222333556,1s4枚 2s1枚 3s1枚 9s4枚
10,222333558,1s4枚 2s1枚 3s1枚 4s4枚
10,222333667,1s4枚 2s1枚 3s1枚 4s4枚
10,222333677,1s4枚 2s1枚 3s1枚 9s4枚
10,222333688,1s4枚 2s1枚 3s1枚 9s4枚
10,222333788,1s4枚 2s1枚 3s1枚 4s4枚
10,222333799,1s4枚 2s1枚 3s1枚 4s4枚
10,222334448,1s4枚 2s1枚 4s1枚 5s4枚
10,222334478,1s4枚 7s3枚 8s3枚
10,222334578,2s1枚 5s3枚 7s3枚 8s3枚
10,222334579,2s1枚 5s3枚 7s3枚 9s3枚
10,222334589,2s1枚 5s3枚 8s3枚 9s3枚
10,222335558,1s4枚 2s1枚 4s4枚 5s1枚
10,222344467,6s3枚 7s3枚 9s4枚
10,222344468,6s3枚 8s3枚 9s4枚
10,222344479,6s4枚 7s3枚 9s3枚
10,222344489,6s4枚 8s3枚 9s3枚
10,222345557,1s4枚 3s3枚 4s3枚
10,222345558,1s4枚 3s3枚 4s3枚
10,222345788,1s4枚 3s3枚 4s3枚
10,222345799,1s4枚 3s3枚 4s3枚
10,222346667,1s4枚 3s3枚 4s3枚
10,222346668,1s4枚 3s3枚 4s3枚
10,222346778,1s4枚 3s3枚 4s3枚
10,222346788,1s4枚 3s3枚 4s3枚
10,222347777,1s4枚 3s3枚 4s3枚
10,222347778,1s4枚 3s3枚 4s3枚
10,222347788,1s4枚 3s3枚 4s3枚
10,222347789,1s4枚 3s3枚 4s3枚
10,222347888,1s4枚 3s3枚 4s3枚
10,222347889,1s4枚 3s3枚 4s3枚
10,222347899,1s4枚 3s3枚 4s3枚
10,222347999,1s4枚 3s3枚 4s3枚
10,222348888,1s4枚 3s3枚 4s3枚
10,222348999,1s4枚 3s3枚 4s3枚
10,222355567,6s3枚 7s3枚 9s4枚
10,222355678,6s3枚 7s3枚 9s4枚
10,222356788,6s3枚 7s3枚 9s4枚
10,222357789,2s1枚 5s3枚 8s3枚 9s3枚
10,222367778,6s3枚 8s3枚 9s4枚
10,222367888,6s3枚 7s3枚 9s4枚
10,222377789,6s4枚 8s3枚 9s3枚
10,222378889,6s4枚 7s3枚 9s3枚
10,222444558,1s4枚 2s1枚 3s4枚 4s1枚
10,222444667,1s4枚 2s1枚 3s4枚 4s1枚
10,222444668,1s4枚 2s1枚 3s4枚 4s1枚
10,222444788,1s4枚 2s1枚 3s4枚 4s1枚
10,222444799,1s4枚 2s1枚 3s4枚 4s1枚
10,222445558,1s4枚 2s1枚 3s4枚 5s1枚
10,222445888,1s4枚 2s1枚 8s1枚 9s4枚
10,222445999,1s4枚 2s1枚 8s4枚 9s1枚
10,222466678,1s4枚 7s3枚 8s3枚
10,222466789,1s4枚 7s3枚 8s3枚
10,222467899,1s4枚 7s3枚 8s3枚
10,222477789,1s4枚 8s3枚 9s3枚
10,222478889,1s4枚 7s3枚 9s3枚
10,222478999,1s4枚 7s3枚 8s3枚
10,222555668,1s4枚 2s1枚 3s4枚 5s1枚
10,222556999,1s4枚 2s1枚 3s4枚 9s1枚
10,222566888,1s4枚 2s1枚 8s1枚 9s4枚
10,222566999,1s4枚 2s1枚 8s4枚 9s1枚
10,222677999,1s4枚 2s1枚 3s4枚 9s1枚
10,222688999,1s4枚 2s1枚 3s4枚 9s1枚
10,223333458,1s4枚 4s3枚 5s3枚
10,223333467,6s3枚 7s3枚 9s4枚
10,223333468,6s3枚 8s3枚 9s4枚
10,223333479,6s4枚 7s3枚 9s3枚
10,223333489,6s4枚 8s3枚 9s3枚
10,223333567,6s3枚 7s3枚 9s4枚
10,223334449,1s4枚 3s1枚 4s1枚 6s4枚
10,223334568,1s4枚 4s3枚 5s3枚
10,223335558,1s4枚 3s1枚 4s4枚 5s1枚
10,223335789,1s4枚 8s3枚 9s3枚
10,223344478,5s4枚 7s3枚 8s3枚
10,223344667,1s4枚 2s2枚 3s2枚 4s2枚
10,223344788,1s4枚 2s2枚 3s2枚 4s2枚
10,223344799,1s4枚 2s2枚 3s2枚 4s2枚
10,223345688,5s3枚 6s3枚 9s4枚
10,223345699,5s3枚 6s3枚 8s4枚
10,223355567,6s3枚 7s3枚 9s4枚
10,223366678,5s4枚 7s3枚 8s3枚
10,223367888,6s3枚 7s3枚 9s4枚
10,223378999,5s4枚 7s3枚 8s3枚
10,223444458,1s4枚 3s3枚 5s3枚
10,223444478,1s4枚 7s3枚 8s3枚
10,223455557,1s4枚 3s3枚 4s3枚
10,223455558,1s4枚 3s3枚 4s3枚
10,223456778,1s4枚 3s3枚 4s3枚
10,223457777,1s4枚 3s3枚 4s3枚
10,223457789,1s4枚 3s3枚 4s3枚
10,223457888,1s4枚 3s3枚 4s3枚
10,223457999,1s4枚 3s3枚 4s3枚
10,223467778,6s3枚 8s3枚 9s4枚
10,223467888,6s3枚 7s3枚 9s4枚
10,223477789,6s4枚 8s3枚 9s3枚
10,223478889,6s4枚 7s3枚 9s3枚
10,223555567,6s3枚 7s3枚 9s4枚
10,223567888,6s3枚 7s3枚 9s4枚
10,223666678,7s3枚 8s3枚 9s4枚
10,223666777,6s1枚 7s1枚 8s4枚 9s4枚
10,223666789,6s1枚 7s3枚 8s3枚 9s3枚
10,223666888,6s1枚 7s4枚 8s1枚 9s4枚
10,223666999,6s1枚 7s4枚 8s4枚 9s1枚
10,223667788,6s2枚 7s2枚 8s2枚 9s4枚
10,223677778,6s3枚 8s3枚 9s4枚
10,223677889,6s3枚 7s2枚 8s2枚 9s3枚
10,223678888,6s3枚 7s3枚 9s4枚
10,223678999,6s3枚 7s3枚 8s3枚 9s1枚
10,223777789,6s4枚 8s3枚 9s3枚
10,223777888,6s4枚 7s1枚 8s1枚 9s4枚
10,223777999,6s4枚 7s1枚 8s4枚 9s1枚
10,223778899,6s4枚 7s2枚 8s2枚 9s2枚
10,223788889,6s4枚 7s3枚 9s3枚
10,223789999,6s4枚 7s3枚 8s3枚
10,223888999,6s4枚 7s4枚 8s1枚 9s1枚
10,224444678,1s4枚 7s3枚 8s3枚
10,224445558,1s4枚 3s4枚 4s1枚 5s1枚
10,224445789,1s4枚 8s3枚 9s3枚
10,224455678,1s4枚 7s3枚 8s3枚
10,224456789,1s4枚 8s3枚 9s3枚
10,224466678,1s4枚 7s3枚 8s3枚
10,224555678,1s4枚 7s3枚 8s3枚
10,224556789,1s4枚 8s3枚 9s3枚
10,224566668,1s4枚 4s3枚 5s3枚
10,224567778,1s4枚 4s3枚 5s3枚
10,224567788,1s4枚 4s3枚 5s3枚
10,224567889,1s4枚 4s3枚 5s3枚
10,224567899,1s4枚 4s3枚 5s3枚
10,224568888,1s4枚 4s3枚 5s3枚
10,224568999,1s4枚 4s3枚 5s3枚
10,224666678,1s4枚 7s3枚 8s3枚
10,224678999,1s4枚 7s3枚 8s3枚
