待ち牌数,手牌,1s待ち,2s待ち,3s待ち,4s待ち,5s待ち,6s待ち,7s待ち,8s待ち,9s待ち
8,5666777789,0,0,0,4,3,1,0,0,0
8,5677778889,0,0,0,4,0,0,0,1,3
8,5677778899,0,0,0,4,0,0,0,2,2
8,5677789999,0,0,0,4,0,0,1,3,0
8,6666777799,0,0,0,0,4,0,0,4,0
8,6666777999,0,0,0,0,4,0,0,4,0
8,6667777999,0,0,0,0,4,0,0,4,0
8,6677888899,0,0,0,0,4,2,0,0,2
7,1111222334,0,1,2,0,4,0,0,0,0
7,1111222345,0,0,3,0,0,4,0,0,0
7,1111223334,0,2,1,0,4,0,0,0,0
7,1111223346,0,0,0,0,4,3,0,0,0
7,1111233335,0,0,0,4,3,0,0,0,0
7,1111233466,0,3,0,0,4,0,0,0,0
7,1111233477,0,3,0,0,4,0,0,0,0
7,1111233488,0,3,0,0,4,0,0,0,0
7,1111233499,0,3,0,0,4,0,0,0,0
7,1111234446,0,0,0,0,4,3,0,0,0
7,1111234577,0,0,3,0,0,4,0,0,0
7,1111234588,0,0,3,0,0,4,0,0,0
7,1111234599,0,0,3,0,0,4,0,0,0
7,1111234666,0,0,0,3,4,0,0,0,0
7,1111235557,0,0,0,0,0,4,3,0,0
7,1111235777,0,0,0,0,3,4,0,0,0
7,1111236668,0,0,0,0,0,0,4,3,0
7,1111236888,0,0,0,0,0,3,4,0,0
7,1111237779,0,0,0,0,0,0,0,4,3
7,1111237999,0,0,0,0,0,0,3,4,0
7,1111238889,0,0,0,0,0,0,4,0,3
7,1111238999,0,0,0,0,0,0,4,3,0
7,1112222346,0,0,0,0,4,3,0,0,0
7,1112222355,1,0,0,4,2,0,0,0,0
7,1112222366,1,0,0,4,0,2,0,0,0
7,1112222377,1,0,0,4,0,0,2,0,0
7,1112222388,1,0,0,4,0,0,0,2,0
7,1112222399,1,0,0,4,0,0,0,0,2
7,1112223335,0,0,0,4,3,0,0,0,0
7,1112223457,0,0,0,0,0,4,3,0,0
7,1112223466,0,1,0,0,4,2,0,0,0
7,1112223477,0,1,0,0,4,0,2,0,0
7,1112223488,0,1,0,0,4,0,0,2,0
7,1112223499,0,1,0,0,4,0,0,0,2
7,1112224446,0,0,0,0,4,3,0,0,0
7,1112224678,0,0,4,3,0,0,0,0,0
7,1112224777,0,0,4,3,0,0,0,0,0
7,1112224789,0,0,4,3,0,0,0,0,0
7,1112224888,0,0,4,3,0,0,0,0,0
7,1112224999,0,0,4,3,0,0,0,0,0
7,1112225557,0,0,0,0,0,4,3,0,0
7,1112225777,0,0,0,0,3,4,0,0,0
7,1112226668,0,0,0,0,0,0,4,3,0
7,1112226888,0,0,0,0,0,3,4,0,0
7,1112227779,0,0,0,0,0,0,0,4,3
7,1112227999,0,0,0,0,0,0,3,4,0
7,1112228889,0,0,0,0,0,0,4,0,3
7,1112228999,0,0,0,0,0,0,4,3,0
7,1112233446,0,0,0,0,4,3,0,0,0
7,1112234455,0,0,3,0,0,4,0,0,0
7,1112234556,0,0,0,3,0,0,4,0,0
7,1112244456,0,2,0,1,0,0,4,0,0
7,1112244556,0,0,4,0,0,3,0,0,0
7,1112245566,0,0,0,3,0,0,4,0,0
7,1112245567,0,0,4,0,0,3,0,0,0
7,1112245666,0,2,4,0,0,1,0,0,0
7,1112245667,0,0,0,0,3,0,0,4,0
7,1112255567,0,2,0,0,1,0,0,4,0
7,1112255667,0,0,0,4,0,0,3,0,0
7,1112256677,0,0,0,0,3,0,0,4,0
7,1112256678,0,0,0,4,0,0,3,0,0
7,1112256777,0,2,0,4,0,0,1,0,0
7,1112256778,0,0,0,0,0,3,0,0,4
7,1112256789,0,0,0,4,0,0,3,0,0
7,1112266678,0,2,0,0,0,1,0,0,4
7,1112266778,0,0,0,0,4,0,0,3,0
7,1112267788,0,0,0,0,0,3,0,0,4
7,1112267789,0,0,0,0,4,0,0,3,0
7,1112267888,0,2,0,0,4,0,0,1,0
7,1112277889,0,0,0,0,0,4,0,0,3
7,1112278999,0,2,0,0,0,4,0,0,1
7,1112333346,0,0,0,0,4,3,0,0,0
7,1112333355,1,0,0,4,2,0,0,0,0
7,1112333366,1,0,0,4,0,2,0,0,0
7,1112333377,1,0,0,4,0,0,2,0,0
7,1112333388,1,0,0,4,0,0,0,2,0
7,1112333399,1,0,0,4,0,0,0,0,2
7,1112334466,0,3,0,0,4,0,0,0,0
7,1112334477,0,3,0,0,4,0,0,0,0
7,1112334488,0,3,0,0,4,0,0,0,0
7,1112334499,0,3,0,0,4,0,0,0,0
7,1112334556,0,0,0,3,0,0,4,0,0
7,1112344446,0,0,0,0,4,3,0,0,0
7,1112344577,0,0,3,0,0,4,0,0,0
7,1112344588,0,0,3,0,0,4,0,0,0
7,1112344599,0,0,3,0,0,4,0,0,0
7,1112344666,1,0,0,2,4,0,0,0,0
7,1112345557,0,0,0,0,0,4,3,0,0
7,1112345679,0,0,0,0,0,0,0,4,3
7,1112346668,0,0,0,0,0,0,4,3,0
7,1112346999,0,0,0,0,4,3,0,0,0
7,1112347779,0,0,0,0,0,0,0,4,3
7,1112347999,0,0,0,0,0,0,3,4,0
7,1112348889,0,0,0,0,0,0,4,0,3
7,1112348999,0,0,0,0,0,0,4,3,0
7,1112355566,1,0,0,4,0,2,0,0,0
7,1112355577,1,0,0,4,0,0,2,0,0
7,1112355588,1,0,0,4,0,0,0,2,0
7,1112355599,1,0,0,4,0,0,0,0,2
7,1112355666,1,0,0,4,2,0,0,0,0
7,1112355667,0,0,0,4,0,0,3,0,0
7,1112355678,1,0,0,4,2,0,0,0,0
7,1112355777,1,0,0,4,2,0,0,0,0
7,1112355789,1,0,0,4,2,0,0,0,0
7,1112355888,1,0,0,4,2,0,0,0,0
7,1112355999,1,0,0,4,2,0,0,0,0
7,1112356677,0,0,0,0,3,0,0,4,0
7,1112356678,0,0,0,4,0,0,3,0,0
7,1112356778,0,0,0,0,0,3,0,0,4
7,1112356788,1,0,0,4,0,0,0,2,0
7,1112356789,0,0,0,4,0,0,3,0,0
7,1112356799,1,0,0,4,0,0,0,0,2
7,1112366677,1,0,0,4,0,0,2,0,0
7,1112366688,1,0,0,4,0,0,0,2,0
7,1112366699,1,0,0,4,0,0,0,0,2
7,1112366777,1,0,0,4,0,2,0,0,0
7,1112366778,0,0,0,0,4,0,0,3,0
7,1112366789,1,0,0,4,0,2,0,0,0
7,1112366888,1,0,0,4,0,2,0,0,0
7,1112366999,1,0,0,4,0,2,0,0,0
7,1112367788,0,0,0,0,0,3,0,0,4
7,1112367789,0,0,0,0,4,0,0,3,0
7,1112367899,1,0,0,4,0,0,0,0,2
7,1112377788,1,0,0,4,0,0,0,2,0
7,1112377799,1,0,0,4,0,0,0,0,2
7,1112377888,1,0,0,4,0,0,2,0,0
7,1112377889,0,0,0,0,0,4,0,0,3
7,1112377999,1,0,0,4,0,0,2,0,0
7,1112388899,1,0,0,4,0,0,0,0,2
7,1112388999,1,0,0,4,0,0,0,2,0
7,1112444456,0,3,4,0,0,0,0,0,0
7,1112444555,0,3,4,0,0,0,0,0,0
7,1112444567,0,3,4,0,0,0,0,0,0
7,1112444666,0,3,4,0,0,0,0,0,0
7,1112444678,0,3,4,0,0,0,0,0,0
7,1112444777,0,3,4,0,0,0,0,0,0
7,1112444789,0,3,4,0,0,0,0,0,0
7,1112444888,0,3,4,0,0,0,0,0,0
7,1112444999,0,3,4,0,0,0,0,0,0
7,1112445566,0,3,4,0,0,0,0,0,0
7,1112455556,0,3,4,0,0,0,0,0,0
7,1112455667,0,3,4,0,0,0,0,0,0
7,1112456666,0,3,4,0,0,0,0,0,0
7,1112456678,0,3,4,0,0,0,0,0,0
7,1112456777,0,3,4,0,0,0,0,0,0
7,1112456789,0,3,4,0,0,0,0,0,0
7,1112456888,0,3,4,0,0,0,0,0,0
7,1112456999,0,3,4,0,0,0,0,0,0
7,1112555567,0,3,4,0,0,0,0,0,0
7,1112555666,0,3,4,0,0,0,0,0,0
7,1112555678,0,3,4,0,0,0,0,0,0
7,1112555777,0,3,4,0,0,0,0,0,0
7,1112555789,0,3,4,0,0,0,0,0,0
7,1112555888,0,3,4,0,0,0,0,0,0
7,1112555999,0,3,4,0,0,0,0,0,0
7,1112556677,0,3,4,0,0,0,0,0,0
7,1112566667,0,3,4,0,0,0,0,0,0
7,1112566778,0,3,4,0,0,0,0,0,0
7,1112567777,0,3,4,0,0,0,0,0,0
7,1112567789,0,3,4,0,0,0,0,0,0
7,1112567888,0,3,4,0,0,0,0,0,0
7,1112567999,0,3,4,0,0,0,0,0,0
7,1112666678,0,3,4,0,0,0,0,0,0
7,1112666777,0,3,4,0,0,0,0,0,0
7,1112666789,0,3,4,0,0,0,0,0,0
7,1112666888,0,3,4,0,0,0,0,0,0
7,1112666999,0,3,4,0,0,0,0,0,0
7,1112667788,0,3,4,0,0,0,0,0,0
7,1112677778,0,3,4,0,0,0,0,0,0
7,1112677889,0,3,4,0,0,0,0,0,0
7,1112678888,0,3,4,0,0,0,0,0,0
7,1112678999,0,3,4,0,0,0,0,0,0
7,1112777789,0,3,4,0,0,0,0,0,0
7,1112777888,0,3,4,0,0,0,0,0,0
7,1112777999,0,3,4,0,0,0,0,0,0
7,1112778899,0,3,4,0,0,0,0,0,0
7,1112788889,0,3,4,0,0,0,0,0,0
7,1112789999,0,3,4,0,0,0,0,0,0
7,1112888999,0,3,4,0,0,0,0,0,0
7,1113333456,0,4,0,0,0,3,0,0,0
7,1113334446,0,0,0,0,4,3,0,0,0
7,1113334568,0,0,0,0,0,0,4,3,0
7,1113334577,0,0,1,0,0,4,2,0,0
7,1113334588,0,0,1,0,0,4,0,2,0
7,1113334599,0,0,1,0,0,4,0,0,2
7,1113335557,0,0,0,0,0,4,3,0,0
7,1113335789,0,0,0,4,3,0,0,0,0
7,1113335888,0,0,0,4,3,0,0,0,0
7,1113335999,0,0,0,4,3,0,0,0,0
7,1113336668,0,0,0,0,0,0,4,3,0
7,1113336888,0,0,0,0,0,3,4,0,0
7,1113337779,0,0,0,0,0,0,0,4,3
7,1113337999,0,0,0,0,0,0,3,4,0
7,1113338889,0,0,0,0,0,0,4,0,3
7,1113338999,0,0,0,0,0,0,4,3,0
7,1113344456,0,0,2,1,0,0,4,0,0
7,1113344566,0,4,0,0,3,0,0,0,0
7,1113344577,0,4,0,0,3,0,0,0,0
7,1113344588,0,4,0,0,3,0,0,0,0
7,1113344599,0,4,0,0,3,0,0,0,0
7,1113345566,0,0,0,3,0,0,4,0,0
7,1113345666,0,4,2,0,0,1,0,0,0
7,1113345667,0,0,0,0,3,0,0,4,0
7,1113355567,0,0,2,0,1,0,0,4,0
7,1113355667,0,0,0,4,0,0,3,0,0
7,1113356677,0,0,0,0,3,0,0,4,0
7,1113356678,0,0,0,4,0,0,3,0,0
7,1113356777,0,0,2,4,0,0,1,0,0
7,1113356778,0,0,0,0,0,3,0,0,4
7,1113356789,0,0,0,4,0,0,3,0,0
7,1113366678,0,0,2,0,0,1,0,0,4
7,1113366778,0,0,0,0,4,0,0,3,0
7,1113367788,0,0,0,0,0,3,0,0,4
7,1113367789,0,0,0,0,4,0,0,3,0
7,1113367888,0,0,2,0,4,0,0,1,0
7,1113377889,0,0,0,0,0,4,0,0,3
7,1113378999,0,0,2,0,0,4,0,0,1
7,1113445577,0,0,3,0,0,4,0,0,0
7,1113445588,0,0,3,0,0,4,0,0,0
7,1113445599,0,0,3,0,0,4,0,0,0
7,1113445677,0,4,0,0,3,0,0,0,0
7,1113445688,0,4,0,0,3,0,0,0,0
7,1113445699,0,4,0,0,3,0,0,0,0
7,1113455557,0,0,0,0,0,4,3,0,0
7,1113455566,0,4,0,0,1,2,0,0,0
7,1113455577,0,4,0,0,1,0,2,0,0
7,1113455588,0,4,0,0,1,0,0,2,0
7,1113455599,0,4,0,0,1,0,0,0,2
7,1113455688,0,0,0,3,0,0,4,0,0
7,1113455699,0,0,0,3,0,0,4,0,0
7,1113456666,0,4,3,0,0,0,0,0,0
7,1113456668,0,0,0,0,0,0,4,3,0
7,1113457779,0,0,0,0,0,0,0,4,3
7,1113457999,0,0,0,0,0,0,3,4,0
7,1113458889,0,0,0,0,0,0,4,0,3
7,1113458999,0,0,0,0,0,0,4,3,0
7,1113556677,0,4,3,0,0,0,0,0,0
7,1113566667,0,4,3,0,0,0,0,0,0
7,1113566778,0,4,3,0,0,0,0,0,0
7,1113567777,0,4,3,0,0,0,0,0,0
7,1113567789,0,4,3,0,0,0,0,0,0
7,1113567999,0,4,3,0,0,0,0,0,0
7,1113666678,0,4,3,0,0,0,0,0,0
7,1113666777,0,4,3,0,0,0,0,0,0
7,1113666789,0,4,3,0,0,0,0,0,0
7,1113666888,0,4,3,0,0,0,0,0,0
7,1113666999,0,4,3,0,0,0,0,0,0
7,1113667788,0,4,3,0,0,0,0,0,0
7,1113677778,0,4,3,0,0,0,0,0,0
7,1113677889,0,4,3,0,0,0,0,0,0
7,1113678888,0,4,3,0,0,0,0,0,0
7,1113678999,0,4,3,0,0,0,0,0,0
7,1113777789,0,4,3,0,0,0,0,0,0
7,1113777888,0,4,3,0,0,0,0,0,0
7,1113777999,0,4,3,0,0,0,0,0,0
7,1113778899,0,4,3,0,0,0,0,0,0
7,1113788889,0,4,3,0,0,0,0,0,0
7,1113789999,0,4,3,0,0,0,0,0,0
7,1113888999,0,4,3,0,0,0,0,0,0
7,1114445557,0,0,0,0,0,4,3,0,0
7,1114445679,0,0,0,0,0,0,0,4,3
7,1114445688,0,0,0,1,0,0,4,2,0
7,1114445699,0,0,0,1,0,0,4,0,2
7,1114446668,0,0,0,0,0,0,4,3,0
7,1114446999,0,0,0,0,4,3,0,0,0
7,1114447779,0,0,0,0,0,0,0,4,3
7,1114447999,0,0,0,0,0,0,3,4,0
7,1114448889,0,0,0,0,0,0,4,0,3
7,1114448999,0,0,0,0,0,0,4,3,0
7,1114455567,0,0,0,2,1,0,0,4,0
7,1114455677,0,0,4,0,0,3,0,0,0
7,1114455688,0,0,4,0,0,3,0,0,0
7,1114455699,0,0,4,0,0,3,0,0,0
7,1114456677,0,0,0,0,3,0,0,4,0
7,1114456778,0,0,0,0,0,3,0,0,4
7,1114466678,0,0,0,2,0,1,0,0,4
7,1114466778,0,0,0,0,4,0,0,3,0
7,1114467788,0,0,0,0,0,3,0,0,4
7,1114467789,0,0,0,0,4,0,0,3,0
7,1114467888,0,0,0,2,4,0,0,1,0
7,1114477889,0,0,0,0,0,4,0,0,3
7,1114478999,0,0,0,2,0,4,0,0,1
7,1114556688,0,0,0,3,0,0,4,0,0
7,1114556699,0,0,0,3,0,0,4,0,0
7,1114556788,0,0,4,0,0,3,0,0,0
7,1114556799,0,0,4,0,0,3,0,0,0
7,1114566668,0,0,0,0,0,0,4,3,0
7,1114566677,0,0,4,0,0,1,2,0,0
7,1114566688,0,0,4,0,0,1,0,2,0
7,1114566699,0,0,4,0,0,1,0,0,2
7,1114566799,0,0,0,0,3,0,0,4,0
7,1114567779,0,0,0,0,0,0,0,4,3
7,1114568889,0,0,0,0,0,0,4,0,3
7,1114568999,0,0,0,0,0,0,4,3,0
7,1114666678,0,0,0,3,4,0,0,0,0
7,1114666777,0,0,0,3,4,0,0,0,0
7,1114666789,0,0,0,3,4,0,0,0,0
7,1114666888,0,0,0,3,4,0,0,0,0
7,1114666999,0,0,0,3,4,0,0,0,0
7,1114678999,0,0,0,3,4,0,0,0,0
7,1115556668,0,0,0,0,0,0,4,3,0
7,1115556799,0,0,0,0,1,0,0,4,2
7,1115557779,0,0,0,0,0,0,0,4,3
7,1115558889,0,0,0,0,0,0,4,0,3
7,1115558999,0,0,0,0,0,0,4,3,0
7,1115566678,0,0,0,0,2,1,0,0,4
7,1115566788,0,0,0,4,0,0,3,0,0
7,1115566799,0,0,0,4,0,0,3,0,0
7,1115567788,0,0,0,0,0,3,0,0,4
7,1115577889,0,0,0,0,0,4,0,0,3
7,1115578999,0,0,0,0,2,4,0,0,1
7,1115667799,0,0,0,0,3,0,0,4,0
7,1115667899,0,0,0,4,0,0,3,0,0
7,1115677779,0,0,0,0,0,0,0,4,3
7,1115677788,0,0,0,4,0,0,1,2,0
7,1115677799,0,0,0,4,0,0,1,0,2
7,1115777789,0,0,0,0,3,4,0,0,0
7,1115777888,0,0,0,0,3,4,0,0,0
7,1115777999,0,0,0,0,3,4,0,0,0
7,1116667779,0,0,0,0,0,0,0,4,3
7,1116668889,0,0,0,0,0,0,4,0,3
7,1116668999,0,0,0,0,0,0,4,3,0
7,1116677899,0,0,0,0,4,0,0,3,0
7,1116788899,0,0,0,0,4,0,0,1,2
7,1116888999,0,0,0,0,0,3,4,0,0
7,1122223334,2,0,1,0,4,0,0,0,0
7,1122223445,0,0,3,0,0,4,0,0,0
7,1122233334,2,1,0,0,4,0,0,0,0
7,1122233346,0,0,0,0,4,3,0,0,0
7,1122234444,2,1,0,0,4,0,0,0,0
7,1122234455,0,0,3,0,0,4,0,0,0
7,1122234556,0,0,0,3,0,0,4,0,0
7,1122234666,2,1,0,0,4,0,0,0,0
7,1122234678,2,1,0,0,4,0,0,0,0
7,1122234777,2,1,0,0,4,0,0,0,0
7,1122234789,2,1,0,0,4,0,0,0,0
7,1122234888,2,1,0,0,4,0,0,0,0
7,1122234999,2,1,0,0,4,0,0,0,0
7,1122244456,2,0,0,1,0,0,4,0,0
7,1122244556,0,0,4,0,0,3,0,0,0
7,1122245566,0,0,0,3,0,0,4,0,0
7,1122245567,0,0,4,0,0,3,0,0,0
7,1122245666,2,0,4,0,0,1,0,0,0
7,1122245667,0,0,0,0,3,0,0,4,0
7,1122255567,2,0,0,0,1,0,0,4,0
7,1122255667,0,0,0,4,0,0,3,0,0
7,1122256677,0,0,0,0,3,0,0,4,0
7,1122256678,0,0,0,4,0,0,3,0,0
7,1122256777,2,0,0,4,0,0,1,0,0
7,1122256778,0,0,0,0,0,3,0,0,4
7,1122256789,0,0,0,4,0,0,3,0,0
7,1122266678,2,0,0,0,0,1,0,0,4
7,1122266778,0,0,0,0,4,0,0,3,0
7,1122267788,0,0,0,0,0,3,0,0,4
7,1122267789,0,0,0,0,4,0,0,3,0
7,1122267888,2,0,0,0,4,0,0,1,0
7,1122277889,0,0,0,0,0,4,0,0,3
7,1122278999,2,0,0,0,0,4,0,0,1
7,1122334446,0,0,0,0,4,3,0,0,0
7,1122335557,0,0,0,0,0,4,3,0,0
7,1122335777,0,0,0,0,3,4,0,0,0
7,1122336668,0,0,0,0,0,0,4,3,0
7,1122336888,0,0,0,0,0,3,4,0,0
7,1122337779,0,0,0,0,0,0,0,4,3
7,1122337999,0,0,0,0,0,0,3,4,0
7,1122338889,0,0,0,0,0,0,4,0,3
7,1122338999,0,0,0,0,0,0,4,3,0
7,1122345666,2,2,3,0,0,0,0,0,0
7,1123344666,0,3,0,0,4,0,0,0,0
7,1123344678,0,3,0,0,4,0,0,0,0
7,1123344777,0,3,0,0,4,0,0,0,0
7,1123344789,0,3,0,0,4,0,0,0,0
7,1123344888,0,3,0,0,4,0,0,0,0
7,1123344999,0,3,0,0,4,0,0,0,0
7,1123445555,0,0,3,0,0,4,0,0,0
7,1123445667,0,0,0,0,3,0,0,4,0
7,1123445777,0,0,3,0,0,4,0,0,0
7,1123445789,0,0,3,0,0,4,0,0,0
7,1123445888,0,0,3,0,0,4,0,0,0
7,1123445999,0,0,3,0,0,4,0,0,0
7,1123455567,2,0,0,0,1,0,0,4,0
7,1123456677,0,0,0,0,3,0,0,4,0
7,1123456778,0,0,0,0,0,3,0,0,4
7,1123466678,2,0,0,0,0,1,0,0,4
7,1123466778,0,0,0,0,4,0,0,3,0
7,1123467788,0,0,0,0,0,3,0,0,4
7,1123467789,0,0,0,0,4,0,0,3,0
7,1123467888,2,0,0,0,4,0,0,1,0
7,1123477889,0,0,0,0,0,4,0,0,3
7,1123478999,2,0,0,0,0,4,0,0,1
7,1133334456,0,4,0,0,3,0,0,0,0
7,1133334555,2,4,0,0,1,0,0,0,0
7,1133334556,0,0,0,3,0,0,4,0,0
7,1133344445,2,0,1,0,0,4,0,0,0
7,1133344456,2,0,0,1,0,0,4,0,0
7,1133345555,2,0,1,0,0,4,0,0,0
7,1133345566,0,0,0,3,0,0,4,0,0
7,1133345667,0,0,0,0,3,0,0,4,0
7,1133345777,2,0,1,0,0,4,0,0,0
7,1133345789,2,0,1,0,0,4,0,0,0
7,1133345888,2,0,1,0,0,4,0,0,0
7,1133345999,2,0,1,0,0,4,0,0,0
7,1133355567,2,0,0,0,1,0,0,4,0
7,1133355667,0,0,0,4,0,0,3,0,0
7,1133356677,0,0,0,0,3,0,0,4,0
7,1133356678,0,0,0,4,0,0,3,0,0
7,1133356777,2,0,0,4,0,0,1,0,0
7,1133356778,0,0,0,0,0,3,0,0,4
7,1133356789,0,0,0,4,0,0,3,0,0
7,1133366678,2,0,0,0,0,1,0,0,4
7,1133366778,0,0,0,0,4,0,0,3,0
7,1133367788,0,0,0,0,0,3,0,0,4
7,1133367789,0,0,0,0,4,0,0,3,0
7,1133367888,2,0,0,0,4,0,0,1,0
7,1133377889,0,0,0,0,0,4,0,0,3
7,1133378999,2,0,0,0,0,4,0,0,1
7,1133445666,0,4,0,0,3,0,0,0,0
7,1133445678,0,4,0,0,3,0,0,0,0
7,1133445777,0,4,0,0,3,0,0,0,0
7,1133445789,0,4,0,0,3,0,0,0,0
7,1133445888,0,4,0,0,3,0,0,0,0
7,1133445999,0,4,0,0,3,0,0,0,0
7,1134444555,2,4,0,0,1,0,0,0,0
7,1134455777,0,0,3,0,0,4,0,0,0
7,1134455789,0,0,3,0,0,4,0,0,0
7,1134455888,0,0,3,0,0,4,0,0,0
7,1134455999,0,0,3,0,0,4,0,0,0
7,1134456666,0,4,0,0,3,0,0,0,0
7,1134456678,0,4,0,0,3,0,0,0,0
7,1134456777,0,4,0,0,3,0,0,0,0
7,1134456789,0,4,0,0,3,0,0,0,0
7,1134456888,0,4,0,0,3,0,0,0,0
7,1134456999,0,4,0,0,3,0,0,0,0
7,1134555666,2,4,0,0,1,0,0,0,0
7,1134555678,2,4,0,0,1,0,0,0,0
7,1134555777,2,4,0,0,1,0,0,0,0
7,1134555789,2,4,0,0,1,0,0,0,0
7,1134555888,2,4,0,0,1,0,0,0,0
7,1134555999,2,4,0,0,1,0,0,0,0
7,1134556666,0,0,0,3,0,0,4,0,0
7,1134556778,0,0,0,0,0,3,0,0,4
7,1134556888,0,0,0,3,0,0,4,0,0
7,1134556999,0,0,0,3,0,0,4,0,0
7,1134566678,2,0,0,0,0,1,0,0,4
7,1134567788,0,0,0,0,0,3,0,0,4
7,1134577889,0,0,0,0,0,4,0,0,3
7,1134578999,2,0,0,0,0,4,0,0,1
7,1144445567,0,0,4,0,0,3,0,0,0
7,1144445666,2,0,4,0,0,1,0,0,0
7,1144445667,0,0,0,0,3,0,0,4,0
7,1144455556,2,0,0,1,0,0,4,0,0
7,1144455567,2,0,0,0,1,0,0,4,0
7,1144456666,2,0,0,1,0,0,4,0,0
7,1144456677,0,0,0,0,3,0,0,4,0
7,1144456778,0,0,0,0,0,3,0,0,4
7,1144456888,2,0,0,1,0,0,4,0,0
7,1144456999,2,0,0,1,0,0,4,0,0
7,1144466678,2,0,0,0,0,1,0,0,4
7,1144466778,0,0,0,0,4,0,0,3,0
7,1144467788,0,0,0,0,0,3,0,0,4
7,1144467789,0,0,0,0,4,0,0,3,0
7,1144467888,2,0,0,0,4,0,0,1,0
7,1144477889,0,0,0,0,0,4,0,0,3
7,1144478999,2,0,0,0,0,4,0,0,1
7,1144556777,0,0,4,0,0,3,0,0,0
7,1144556789,0,0,4,0,0,3,0,0,0
7,1144556888,0,0,4,0,0,3,0,0,0
7,1144556999,0,0,4,0,0,3,0,0,0
7,1145555666,2,0,4,0,0,1,0,0,0
7,1145566888,0,0,0,3,0,0,4,0,0
7,1145566999,0,0,0,3,0,0,4,0,0
7,1145567777,0,0,4,0,0,3,0,0,0
7,1145567789,0,0,4,0,0,3,0,0,0
7,1145567888,0,0,4,0,0,3,0,0,0
7,1145567999,0,0,4,0,0,3,0,0,0
7,1145666777,2,0,4,0,0,1,0,0,0
7,1145666789,2,0,4,0,0,1,0,0,0
7,1145666888,2,0,4,0,0,1,0,0,0
7,1145666999,2,0,4,0,0,1,0,0,0
7,1145667777,0,0,0,0,3,0,0,4,0
7,1145667999,0,0,0,0,3,0,0,4,0
7,1155556678,0,0,0,4,0,0,3,0,0
7,1155556777,2,0,0,4,0,0,1,0,0
7,1155556778,0,0,0,0,0,3,0,0,4
7,1155556789,0,0,0,4,0,0,3,0,0
7,1155566667,2,0,0,0,1,0,0,4,0
7,1155566678,2,0,0,0,0,1,0,0,4
7,1155567777,2,0,0,0,1,0,0,4,0
7,1155567788,0,0,0,0,0,3,0,0,4
7,1155567999,2,0,0,0,1,0,0,4,0
7,1155577889,0,0,0,0,0,4,0,0,3
7,1155578999,2,0,0,0,0,4,0,0,1
7,1155667888,0,0,0,4,0,0,3,0,0
7,1155667999,0,0,0,4,0,0,3,0,0
7,1156666777,2,0,0,4,0,0,1,0,0
7,1156666789,0,0,0,4,0,0,3,0,0
7,1156677999,0,0,0,0,3,0,0,4,0
7,1156678888,0,0,0,4,0,0,3,0,0
7,1156678999,0,0,0,4,0,0,3,0,0
7,1156777888,2,0,0,4,0,0,1,0,0
7,1156777999,2,0,0,4,0,0,1,0,0
7,1156778888,0,0,0,0,0,3,0,0,4
7,1156788889,0,0,0,4,0,0,3,0,0
7,1156789999,0,0,0,4,0,0,3,0,0
7,1166667789,0,0,0,0,4,0,0,3,0
7,1166667888,2,0,0,0,4,0,0,1,0
7,1166677778,2,0,0,0,0,1,0,0,4
7,1166678888,2,0,0,0,0,1,0,0,4
7,1166778999,0,0,0,0,4,0,0,3,0
7,1167777888,2,0,0,0,4,0,0,1,0
7,1167789999,0,0,0,0,4,0,0,3,0
7,1167888999,2,0,0,0,4,0,0,1,0
7,1177778999,2,0,0,0,0,4,0,0,1
7,1178888999,2,0,0,0,0,4,0,0,1
7,1222233335,0,0,0,4,3,0,0,0,0
7,1222233344,0,0,1,2,4,0,0,0,0
7,1222233457,0,0,0,0,0,4,3,0,0
7,1222234446,0,0,0,0,4,3,0,0,0
7,1222234577,0,0,3,0,0,4,0,0,0
7,1222234588,0,0,3,0,0,4,0,0,0
7,1222234599,0,0,3,0,0,4,0,0,0
7,1222235557,0,0,0,0,0,4,3,0,0
7,1222235777,0,0,0,0,3,4,0,0,0
7,1222236668,0,0,0,0,0,0,4,3,0
7,1222236888,0,0,0,0,0,3,4,0,0
7,1222237779,0,0,0,0,0,0,0,4,3
7,1222237999,0,0,0,0,0,0,3,4,0
7,1222238889,0,0,0,0,0,0,4,0,3
7,1222238999,0,0,0,0,0,0,4,3,0
7,1222334444,0,1,2,0,4,0,0,0,0
7,1222334556,0,0,0,3,0,0,4,0,0
7,1222345566,0,0,0,3,0,0,4,0,0
7,1222345667,0,0,0,0,3,0,0,4,0
7,1222355667,0,0,0,4,0,0,3,0,0
7,1222356677,0,0,0,0,3,0,0,4,0
7,1222356678,0,0,0,4,0,0,3,0,0
7,1222356778,0,0,0,0,0,3,0,0,4
7,1222356789,0,0,0,4,0,0,3,0,0
7,1222366778,0,0,0,0,4,0,0,3,0
7,1222367788,0,0,0,0,0,3,0,0,4
7,1222367789,0,0,0,0,4,0,0,3,0
7,1222377889,0,0,0,0,0,4,0,0,3
7,1222444456,3,0,4,0,0,0,0,0,0
7,1222444555,3,0,4,0,0,0,0,0,0
7,1222444567,3,0,4,0,0,0,0,0,0
7,1222444666,3,0,4,0,0,0,0,0,0
7,1222444678,3,0,4,0,0,0,0,0,0
7,1222444777,3,0,4,0,0,0,0,0,0
7,1222444789,3,0,4,0,0,0,0,0,0
